std_temp,std_pH,conduct,o2,o2sat,co2,hardness,no2,no3,nh4,po4,cl,sio2,kmno4,k2cr2o7,bod,Label1,Label2,Label3,Label4,Label5,Label6,Label7,Label8,Label9,Label10,Label11,Label12,Label13,Label14
2.259620395,25.82400662,2.27638754,5.17800951,5.28809666,0,3.625242605,0.11515631,1.073737251,0.037970765,0.12630697,0.175972096,0.51978874,0.202695478,0.301254678,0.141631775,0,0,1,0,0,1,1,0,1,0,1,1,0,0
1.636276838,24.92316918,2.768830559,5.012313206,4.740591702,0,3.546432983,0.11515631,1.012380837,0.101255373,0.063153485,0.258782493,0.762356818,0.229721541,0.16258189,0.115075818,0,0,0,1,0,0,1,0,1,1,1,1,1,0
3.077758814,25.52372747,2.555128872,4.515224293,5.052179889,0,3.349408929,0.11515631,0.920346215,0.067503582,0.063153485,0.207025995,0.727704236,0.256747605,0.234309194,0.123927803,0,1,0,0,0,1,1,0,1,1,1,1,1,0
2.376497312,25.22344832,2.267096163,5.675098423,5.875662955,0,3.270599307,0.057578155,0.797633386,0.033751791,0.12630697,0.207025995,0.381178409,0.351338828,0.32038196,0.106223832,1,1,0,1,0,1,0,0,1,0,1,1,0,0
1.811592213,26.12428576,2.545837494,5.426553967,5.248035321,0,3.585837794,0.172734465,1.19645008,0.067503582,0.063153485,0.341592891,0.65839907,0.283773669,0.306036499,0.141631775,0,1,0,0,0,1,0,0,0,1,1,1,0,0
0.428548696,25.52372747,2.60158576,6.834972554,5.51065965,0,4.019290714,0.11515631,1.62594498,0.088598452,0.021051162,0.341592891,0.554441322,0.175669414,0.358636522,0.336375467,0,1,0,0,0,0,0,0,0,1,1,1,1,0
2.921922925,25.52372747,2.36000994,5.509402119,6.067067127,0,3.42821855,0.403047085,0.766955179,0.042189739,0.042102323,0.269133793,0.485136157,0.229721541,0.119545507,0.168187733,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2.882963952,25.22344832,2.592294383,4.556648369,4.994313512,0,3.388813739,0.11515631,0.981702629,0.029532817,0.021051162,0.40370069,0.589093905,0.310799732,0.243872835,0.106223832,1,1,1,1,0,1,0,0,1,0,0,1,0,0
2.629730632,26.12428576,2.48079785,5.467978043,5.826699097,0,4.137505147,0.23031262,1.135093665,0.033751791,0.105255808,0.186323395,0.589093905,0.243234573,0.301254678,0.230151635,0,0,0,0,1,1,0,0,1,0,0,1,0,0
3.311512648,25.82400662,2.490089228,5.136585434,5.893467994,0,3.507028172,0.80609417,0.889668008,0.037970765,0.042102323,0.269133793,0.450483574,0.472956115,0.353854702,0.194743691,1,0,0,0,0,1,1,0,1,0,0,0,0,0
1.402523004,24.32261088,3.01040638,4.432376141,4.06845147,0,4.098100336,0.11515631,1.748657809,0.088598452,0.12630697,0.40370069,0.831661983,0.256747605,0.243872835,0.150483761,0,0,0,0,0,0,0,0,1,0,0,0,1,1
2.259620395,23.1214943,2.341427184,3.396774239,3.467531396,0,3.388813739,0.11515631,0.951024422,0.037970765,0.147358131,0.269133793,0.277220661,0.243234573,0.430363826,0.239003621,0,0,0,1,0,1,0,0,1,0,0,0,0,0
2.318058854,24.92316918,2.118434119,4.390952065,4.513577452,0,3.270599307,0.172734465,0.613564143,0.037970765,0.021051162,0.258782493,0.554441322,0.270260637,0.416018366,0.212447663,1,0,0,0,0,0,0,1,1,0,0,0,0,1
3.50630751,24.62289003,2.573711627,4.183831684,4.896385796,0,3.349408929,0.172734465,1.165771872,0.113912295,0.147358131,0.289836393,0.623746488,0.21620851,0.277345577,0.274411565,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2.571292174,24.92316918,2.397175451,4.515224293,4.780653041,0,3.349408929,0.172734465,1.165771872,0.042189739,0.084204646,0.227728594,0.693051653,0.297286701,0.263000116,0.247855607,0,0,1,0,0,1,0,0,1,0,0,0,0,1
1.792112727,23.72205259,2.517963361,4.01813538,3.877047298,0.427339559,3.664647416,0.172734465,1.104415458,0.037970765,0.042102323,0.238079894,0.277220661,0.351338828,0.372981983,0.141631775,0,0,0,0,0,0,1,1,1,0,0,0,0,1
2.18170245,24.32261088,2.192765141,4.556648369,4.611505168,0,3.112980063,0.11515631,1.104415458,0.046408713,0.084204646,0.207025995,0.554441322,0.283773669,0.377763803,0.221299649,0,0,0,0,0,1,1,1,1,0,0,0,1,1
3.740061344,24.62289003,2.406466828,4.763768749,5.702063822,0,3.388813739,0.11515631,1.012380837,0.122350243,0.042102323,0.341592891,0.381178409,0.256747605,1.190673253,0.336375467,1,0,0,0,0,1,0,0,1,1,1,1,0,1
4.168610039,27.92596064,2.183473763,8.491935597,10.58064458,0,2.955360819,0.518203395,0.337460279,0.198291773,0.12630697,0.238079894,0.797009401,2.824223656,1.912728117,1.814657122,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1.753153755,25.22344832,2.982532247,4.308103913,4.135220368,0,3.782861849,0.172734465,1.165771872,0.189853825,0.063153485,0.310538992,0.935619731,0.337825796,0.521218412,0.177039719,0,0,0,1,1,1,0,0,0,0,0,0,0,1
3.642663913,24.62289003,2.843161581,3.811015,4.518028712,0,3.546432983,0.23031262,1.073737251,0.092817426,0.12630697,0.300187692,0.831661983,0.243234573,0.301254678,0.177039719,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4.090692094,24.62289003,2.350718562,5.509402119,6.814878776,0,3.270599307,0.23031262,0.889668008,0.054846661,0.042102323,0.217377295,0.51978874,0.310799732,0.592945716,0.690454905,1,0,1,0,0,0,0,0,1,0,0,0,0,1
3.428389565,25.22344832,2.090559986,5.882218804,6.828232555,0,3.073575252,0.287890775,0.613564143,0.037970765,0.189460454,0.300187692,0.277220661,0.499982178,0.569036615,0.424895326,0,1,1,1,0,1,0,1,1,0,0,0,0,1
0.623343557,25.22344832,2.80599607,6.337883641,5.248035321,0,4.295124391,0.172734465,1.779336016,0.219386642,0.210511616,0.590024085,0.485136157,0.297286701,0.277345577,0.265559579,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2.376497312,23.72205259,2.917492603,4.142407608,4.291014461,0,3.467623361,0.057578155,1.135093665,0.177196903,0.084204646,0.248431194,0.762356818,0.256747605,0.253436476,0.230151635,1,0,1,0,1,1,0,0,0,0,0,0,0,1
0.896056364,24.92316918,3.13119429,5.095161358,4.375588398,0,3.861671471,0.11515631,1.994083466,0.054846661,0.021051162,0.279485093,1.074230062,0.21620851,0.205618273,0.123927803,0,1,0,0,1,0,0,1,1,1,1,0,0,0
1.383043518,24.92316918,2.871035714,5.219433586,4.780653041,0,4.373934013,0.287890775,2.147474502,0.054846661,0.12630697,0.39334939,1.004924897,0.243234573,0.210400093,0.194743691,1,0,0,0,1,1,0,1,1,1,1,1,0,0
2.610251146,24.32261088,1.867566921,4.142407608,4.406747216,0,3.507028172,0.172734465,1.687301394,0.029532817,0.063153485,0.258782493,0.727704236,0.229721541,0.392109264,0.177039719,1,0,0,0,0,1,0,1,1,0,1,0,0,1
1.986907589,24.92316918,2.555128872,4.888040978,4.829616899,0,3.664647416,0.172734465,1.104415458,0.113912295,0.042102323,0.258782493,0.485136157,2.175598127,1.214582355,0.478007242,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2.727128063,22.82121515,2.638751271,3.811015,4.108512809,0,3.625242605,0.172734465,1.227128287,0.092817426,0.042102323,0.269133793,0.762356818,1.364816217,0.865509473,0.557675116,0,0,0,0,1,1,0,0,0,0,0,0,0,0
3.467348537,24.62289003,2.973240869,4.308103913,5.021021071,0,3.861671471,0.172734465,1.932727052,0.07594153,0.021051162,0.310538992,0.970272314,0.256747605,0.191272812,0.177039719,0,0,0,0,1,1,0,1,1,0,1,0,0,0
2.980361383,24.32261088,2.991823624,3.728166847,4.130769108,0,3.704052227,0.11515631,1.871370637,0.113912295,0.042102323,0.486511088,0.727704236,0.229721541,0.114763687,0.141631775,1,0,0,0,1,1,1,1,0,1,1,1,0,0
3.233594703,24.62289003,2.982532247,4.183831684,4.758396742,0,3.743457038,0.172734465,1.779336016,0.029532817,0.021051162,0.310538992,1.074230062,0.378364892,0.253436476,0.185891705,1,0,1,1,1,1,0,1,1,0,0,0,0,0
2.415456284,22.520936,2.88961847,2.775413098,2.88441636,0.699282915,4.216314769,1.612188339,1.135093665,0.270014329,0.063153485,0.579672785,1.039577479,3.080971261,1.888819016,0.840938667,0,0,0,0,1,1,0,1,1,0,1,0,0,1
1.792112727,24.32261088,3.149777046,4.390952065,4.237599343,0,3.940481092,0.11515631,2.05543988,0.109693321,0.042102323,0.341592891,1.247492975,0.256747605,0.296472858,0.168187733,1,0,0,0,1,1,1,1,1,1,1,1,1,0
2.727128063,24.02233174,2.833870203,4.929465054,5.310352959,0,4.019290714,0.172734465,2.178152709,0.046408713,0.168409293,0.38299809,0.797009401,0.297286701,0.502091131,0.212447663,1,1,1,1,1,1,1,1,0,0,0,0,0,0
1.753153755,24.62289003,3.028989135,4.349527989,4.175281706,0,4.058695525,0.172734465,2.454256574,0.0970364,0.063153485,0.41405199,0.935619731,0.21620851,0.401672905,0.141631775,1,0,0,1,1,1,1,1,1,1,1,1,0,0
1.012933281,24.92316918,2.694499538,6.13076326,5.350414297,0,4.176909958,0.11515631,2.638325817,0.080160504,0.063153485,0.507213687,0.727704236,0.21620851,0.239091015,0.292115537,0,0,0,0,1,1,0,0,1,0,0,0,0,0
3.467348537,24.32261088,2.982532247,4.308103913,5.021021071,0,3.901076281,0.23031262,2.05543988,0.029532817,0.021051162,0.486511088,0.866314566,0.378364892,0.377763803,0.141631775,1,1,1,0,1,1,0,1,0,0,0,0,0,0
1.480440948,24.62289003,2.973240869,4.888040978,4.535833751,0,4.25571958,0.172734465,2.699682231,0.042189739,0.105255808,0.445105889,1.004924897,0.202695478,0.186490991,0.185891705,1,0,0,1,1,1,0,0,0,1,0,0,0,0
3.311512648,24.92316918,1.848984165,4.308103913,4.940898394,0,3.467623361,0.172734465,1.779336016,0.029532817,0.063153485,0.258782493,0.727704236,0.270260637,0.406454725,0.177039719,1,1,0,0,0,0,0,1,0,0,0,0,0,0
2.18170245,25.52372747,2.517963361,5.675098423,5.742125161,0,3.664647416,0.23031262,1.288484701,0.071722556,0.063153485,0.248431194,0.311873244,1.39184228,0.755527606,0.424895326,0,0,0,1,1,1,0,0,0,0,0,0,0,0
2.882963952,23.1214943,2.768830559,3.728166847,4.08625651,0,3.782861849,0.34546893,1.319162908,0.101255373,0.042102323,0.351944191,1.039577479,2.135059032,1.434546088,0.442599298,0,0,0,0,0,1,0,0,0,0,0,0,0,1
3.35047162,24.92316918,3.001115002,4.22525576,4.865226977,0,3.82226666,0.11515631,1.994083466,0.126569217,0.063153485,0.38299809,0.762356818,0.229721541,0.086072765,0.123927803,1,0,1,0,0,1,1,0,1,1,0,1,1,0
3.116717786,23.1214943,3.493558021,3.686742771,4.144122887,0,4.098100336,0.172734465,2.05543988,0.118131269,0.063153485,0.372646791,0.866314566,0.337825796,0.215181913,0.115075818,1,1,0,0,0,1,0,0,1,1,0,0,0,0
2.415456284,23.1214943,2.936075358,3.852439076,4.006133833,0.271943356,4.413338823,0.748516015,1.472553944,0.135007165,0.063153485,0.569321486,0.935619731,2.540449987,1.568437056,0.336375467,1,0,1,0,0,1,0,1,1,0,0,0,0,0
1.733674269,24.62289003,3.186942556,4.639496521,4.442357295,0,3.704052227,0.11515631,2.05543988,0.109693321,0.063153485,0.320890292,1.108882645,0.256747605,0.296472858,0.106223832,1,0,0,0,0,1,0,1,0,0,1,0,0,0
2.434935771,23.72205259,2.740956426,4.01813538,4.188635485,0,4.137505147,0.172734465,2.300865538,0.046408713,0.463125555,0.424403289,0.485136157,0.297286701,0.339509241,0.123927803,1,0,0,1,1,1,1,1,1,0,1,1,0,0
1.986907589,25.82400662,2.92678398,5.053737282,4.994313512,0,4.058695525,0.23031262,2.484934781,0.101255373,0.063153485,0.41405199,0.831661983,0.378364892,0.310818319,0.168187733,1,0,1,1,1,1,1,0,1,1,1,1,0,0
0.623343557,24.02233174,2.908201225,5.302281739,4.388942177,0,4.373934013,0.23031262,2.761038645,0.063284608,0.021051162,0.538267586,0.450483574,0.270260637,0.306036499,0.380635396,1,1,0,0,0,1,0,0,1,1,1,1,0,0
3.077758814,22.22065686,2.787413315,3.686742771,4.126317848,0,3.940481092,0.403047085,1.441875737,0.059065634,0.168409293,0.496862387,1.004924897,2.026954777,1.248055097,0.424895326,1,0,1,0,0,1,1,1,1,0,0,0,0,1
1.558358893,24.02233174,3.382061488,4.473800217,4.193086745,0,4.610362878,0.23031262,2.607647609,0.147664086,0.210511616,0.703888382,1.039577479,0.351338828,0.401672905,0.292115537,0,0,0,0,0,0,0,0,1,1,1,1,0,0
2.532333201,24.02233174,2.713082293,3.603894619,3.796924622,0.155396203,4.137505147,0.34546893,2.270187331,0.084379478,0.273665101,0.693537082,1.004924897,0.432417019,0.526000232,0.433747312,1,1,1,0,1,1,0,1,1,0,0,0,1,1
2.882963952,22.520936,3.177651179,3.313926087,3.632228009,0.427339559,4.25571958,0.23031262,1.963405259,0.105474347,0.084204646,0.548618886,1.074230062,1.189146803,1.023309543,0.601935046,1,0,0,0,0,1,0,1,1,0,1,0,0,0
1.986907589,23.1214943,3.112611535,3.231077934,3.191553287,0.699282915,4.413338823,0.287890775,1.994083466,0.118131269,0.231562778,0.548618886,0.623746488,1.405355312,1.358036963,0.885198596,1,0,0,0,0,1,0,1,1,0,0,0,0,0
3.389430593,24.32261088,3.391352866,3.769590923,4.357783358,0,4.137505147,0.287890775,2.270187331,0.286890225,0.315767424,0.600375385,1.004924897,0.445930051,0.382545623,0.424895326,1,0,1,0,1,1,1,1,1,1,0,1,1,0
3.233594703,22.520936,3.772299353,2.278324185,2.590633212,1.35971678,4.6891725,0.34546893,2.208830916,0.316423042,0.357869747,0.734942281,0.970272314,0.743216752,0.478182029,0.531119158,1,0,1,0,0,1,0,1,0,1,0,0,1,0
3.330992134,23.42177344,3.279856334,2.899685326,3.333993601,0.815830068,4.413338823,0.518203395,2.270187331,0.189853825,0.252613939,0.486511088,1.17818781,0.432417019,0.358636522,0.451451284,1,0,1,0,1,1,0,1,1,1,0,1,1,1
2.512853715,22.82121515,3.363478733,2.775413098,2.920026438,0.271943356,4.846791744,8.060941696,2.086118088,0.350174833,0.673637171,0.703888382,1.004924897,1.472920471,1.515837033,0.575379088,0,0,1,0,0,1,0,1,1,0,0,0,1,0
1.831071699,24.32261088,3.651511442,4.22525576,4.095159029,0,4.531553256,0.11515631,1.994083466,0.223605616,0.421023232,0.476159788,1.282145558,0.567547338,0.64554574,0.221299649,1,0,0,0,1,1,0,1,1,1,1,1,0,0
2.727128063,23.1214943,3.549306287,3.023957554,3.258322184,1.35971678,4.6891725,0.633359705,2.484934781,0.185634851,0.336818586,0.900563077,0.65839907,0.459443083,0.745963966,0.46030327,1,0,1,0,1,1,1,1,1,0,0,0,0,1
0.935015336,23.72205259,3.21481669,4.100983532,3.538751553,0.427339559,4.965006176,0.23031262,3.067820717,0.202510747,0.273665101,0.869509178,0.693051653,0.486469146,0.80812763,0.37178341,1,1,0,0,0,1,0,1,1,0,1,0,0,0
1.811592213,24.32261088,3.502849399,3.893863152,3.765765803,0,4.570958067,0.23031262,2.853073267,0.160321008,0.189460454,0.548618886,0.970272314,0.432417019,0.80812763,0.230151635,0,1,0,1,0,1,1,1,1,1,1,1,0,0
1.519399921,23.1214943,3.121902912,3.976711304,3.707899425,0.271943356,4.373934013,0.287890775,2.178152709,0.130788191,0.210511616,0.631429284,0.970272314,0.432417019,0.530782053,0.354079439,1,0,0,1,1,1,0,1,1,1,0,0,0,0
2.746607549,24.02233174,2.657334027,3.27250201,3.534300293,0.155396203,4.019290714,0.46062524,1.994083466,0.135007165,0.778892979,0.455457188,0.935619731,0.337825796,0.277345577,0.221299649,1,1,1,0,0,0,0,1,1,0,0,0,0,1
3.194635731,22.82121515,3.028989135,3.313926087,3.756863283,0.427339559,4.137505147,0.633359705,1.595266773,0.147664086,0.084204646,0.496862387,1.143535227,0.945912229,1.200236894,0.442599298,1,0,0,0,0,1,0,0,1,0,0,0,0,1
1.986907589,22.82121515,2.954658114,2.899685326,2.866611321,0.543886712,4.295124391,0.403047085,1.687301394,0.198291773,0.378920909,0.372646791,0.346525826,1.702642013,0.6598912,0.5045632,1,0,0,1,0,1,1,1,1,0,0,0,0,0
3.701102371,22.82121515,3.651511442,1.988355652,2.372521481,0.971226271,4.452743634,1.151563099,1.19645008,0.282671251,0.673637171,0.910914377,0.762356818,0.662138561,0.602509357,0.451451284,1,0,1,0,0,1,0,1,1,1,0,0,0,0
3.35047162,23.1214943,3.512140776,3.189653858,3.672289347,0.699282915,4.334529202,0.57578155,2.116796295,0.189853825,0.357869747,0.496862387,0.866314566,0.391877924,0.196054632,0.292115537,1,0,1,1,0,1,1,1,1,1,0,0,1,0
2.649210118,23.72205259,3.3356046,2.236900108,2.39032652,0.271943356,4.6891725,1.784922804,1.748657809,0.375488676,1.010455757,0.900563077,1.004924897,1.283738025,0.97070952,0.566527102,0,0,1,0,1,1,1,1,1,0,0,0,1,0
1.870030672,24.02233174,3.670094198,4.059559456,3.957169975,0,4.610362878,0.172734465,2.331543745,0.219386642,0.252613939,0.465808488,1.247492975,0.36485186,0.133890968,0.194743691,0,0,0,0,1,1,0,1,0,0,1,0,0,1
3.038799842,23.42177344,3.447101132,3.479622391,3.877047298,0.699282915,4.6891725,1.266719409,1.994083466,0.156102034,0.315767424,0.931616976,0.207915496,0.432417019,0.549909334,0.407191354,1,1,1,1,0,1,1,1,1,0,0,0,0,1
3.311512648,22.82121515,3.103320157,2.941109402,3.374054939,0,4.295124391,1.900079114,1.779336016,0.185634851,0.357869747,0.652131884,0.970272314,0.378364892,0.540345693,0.424895326,1,0,1,0,0,1,0,1,1,0,0,0,0,1
1.811592213,24.32261088,3.567889043,3.976711304,3.84588848,0,4.6891725,0.518203395,2.761038645,0.164539982,0.273665101,0.610726685,0.866314566,0.432417019,0.798563989,0.274411565,1,1,1,1,0,1,1,1,1,0,1,0,0,0
0.857097391,23.42177344,3.521432154,3.603894619,3.080271792,0.427339559,4.886196555,0.633359705,2.730360438,0.502057893,0.252613939,0.962670876,0.485136157,0.499982178,0.726836685,0.54882313,1,0,0,0,0,1,0,1,1,0,1,0,0,1
1.67523581,24.02233174,3.261273578,4.308103913,4.095159029,0,4.413338823,0.46062524,2.270187331,0.185634851,0.147358131,0.662483183,1.004924897,0.716190688,0.530782053,0.380635396,0,1,0,0,0,1,0,1,1,1,0,0,0,1
3.077758814,24.02233174,2.68520816,3.521046467,3.939364936,0.155396203,4.137505147,0.518203395,2.086118088,0.139226138,0.12630697,0.558970186,1.074230062,0.675651592,0.827254911,0.300967523,1,1,1,0,0,0,1,1,1,0,0,0,0,1
3.662143399,22.82121515,3.242690823,3.686742771,4.380039657,0,4.373934013,0.863672325,1.564588566,0.126569217,1.157813888,0.507213687,1.143535227,1.283738025,0.946800418,0.566527102,1,0,1,1,0,1,0,1,1,0,0,0,0,1
2.064825533,23.42177344,3.279856334,3.645318695,3.636679268,0.699282915,4.767982122,0.57578155,1.656623187,0.17297793,1.599888281,0.39334939,0.623746488,1.702642013,1.13807323,0.522267172,0,0,0,0,0,1,0,0,1,0,0,0,0,1
4.324445928,24.02233174,3.828047619,3.355350163,4.237599343,0,4.728577311,0.34546893,2.331543745,0.15188306,0.842046464,0.973022175,0.727704236,0.864834038,0.588163896,0.203595677,0,1,1,1,0,1,0,1,1,0,1,0,0,1
3.623184427,24.32261088,3.112611535,3.396774239,4.019487613,0,4.137505147,0.633359705,1.963405259,0.160321008,0.484176717,0.455457188,0.797009401,0.486469146,0.473400209,0.230151635,1,0,1,1,1,1,0,1,1,1,1,0,0,0
1.792112727,24.62289003,3.855921752,4.059559456,3.917108637,0,4.728577311,0.633359705,2.454256574,0.270014329,0.715739494,0.683185783,1.420755888,0.459443083,0.349072881,0.194743691,0,0,1,1,1,1,0,1,1,1,1,0,0,0
3.389430593,24.02233174,3.605054554,3.893863152,4.500223672,0,4.807386933,1.151563099,2.82239506,0.07594153,0.463125555,1.16969687,0.277220661,0.554034306,0.784218528,0.300967523,0,1,1,1,0,1,1,1,1,0,0,0,0,0
1.051892253,24.32261088,3.558597665,5.219433586,4.575895089,0,5.083220609,0.57578155,2.82239506,0.320642016,0.378920909,1.097237772,0.589093905,0.864834038,0.669454841,0.345227453,0,1,0,0,0,1,0,0,1,1,1,0,0,0
1.850551186,24.32261088,3.409935622,4.059559456,3.943816196,0,4.531553256,0.46062524,2.669004024,0.139226138,0.273665101,0.569321486,0.693051653,0.527008242,0.784218528,0.336375467,0,1,0,1,0,1,0,0,1,1,1,0,0,1
2.921922925,22.82121515,3.744425219,3.521046467,3.877047298,0,5.201435042,0.34546893,1.135093665,0.101255373,0.063153485,1.035129974,1.247492975,1.594537758,1.530182494,0.840938667,0,0,1,1,0,1,1,1,1,0,1,0,0,0
3.584225454,22.82121515,3.614345931,3.355350163,3.957169975,0.427339559,4.767982122,5.469924722,1.902048845,0.17297793,0.757841817,0.755644881,1.074230062,1.310764089,0.702927583,0.495711214,0,0,1,0,0,1,1,0,1,0,1,0,1,1
1.870030672,24.62289003,3.344895978,4.846616902,4.722786663,0,4.531553256,0.518203395,2.331543745,0.118131269,0.294716262,0.765996181,1.108882645,0.459443083,0.430363826,0.239003621,0,0,1,0,0,1,0,0,1,1,1,0,0,0
3.233594703,24.62289003,3.001115002,3.686742771,4.193086745,0,4.098100336,1.209141254,2.178152709,0.088598452,0.92625111,0.714239682,1.074230062,0.581060369,0.722054864,0.247855607,1,0,1,0,0,1,0,1,1,0,0,0,0,0
2.142743478,23.42177344,3.140485668,3.603894619,3.627776749,0.699282915,4.531553256,0.57578155,1.84069243,0.101255373,1.242018534,0.641780584,0.623746488,0.945912229,0.894200395,0.424895326,0,0,0,1,0,1,1,1,1,0,1,0,0,1
3.779020316,23.42177344,3.512140776,3.438198315,4.130769108,0,4.492148445,0.69093786,1.932727052,0.067503582,0.673637171,0.600375385,1.282145558,1.108068611,0.631200279,0.451451284,1,0,1,0,0,1,0,0,1,0,0,0,0,1
4.480281818,24.62289003,3.958126907,3.976711304,5.092241228,0,4.767982122,0.46062524,1.717979602,0.181415877,0.989404595,1.035129974,0.866314566,0.675651592,0.64554574,0.230151635,1,1,1,1,0,1,0,1,1,0,1,0,0,0
4.01277415,24.62289003,3.605054554,3.811015,4.682725325,0,4.373934013,0.518203395,2.331543745,0.177196903,0.315767424,0.538267586,1.074230062,0.405390955,0.521218412,0.194743691,1,1,0,1,0,0,1,0,1,1,1,0,1,0
3.35047162,24.02233174,3.697968331,4.183831684,4.816263119,0,5.201435042,1.093984944,2.208830916,0.105474347,1.220967373,0.973022175,1.420755888,1.959389618,2.003582703,0.539971144,1,0,1,0,0,1,0,1,1,0,1,0,0,1
1.947948616,24.62289003,3.809464863,4.556648369,4.482418633,0,4.6891725,0.518203395,2.515612988,0.202510747,1.263069696,0.621077984,1.455408471,0.418903987,0.200836452,0.115075818,0,0,0,1,1,1,0,0,1,1,1,0,0,1
3.525786996,24.92316918,3.586471798,4.639496521,5.439439493,0,4.728577311,0.46062524,2.270187331,0.063284608,1.115711565,1.159345571,0.242568079,0.702677656,0.588163896,0.309819509,1,1,0,1,0,1,0,0,1,0,1,0,0,0
1.207728142,24.02233174,3.735133842,6.586428097,5.897919254,0,5.201435042,0.518203395,2.945107888,0.270014329,0.336818586,1.16969687,0.831661983,0.554034306,0.535563873,0.433747312,1,0,1,0,0,0,0,1,1,0,1,0,0,1
3.973815177,23.42177344,3.632928687,4.142407608,5.069984929,0.271943356,4.886196555,6.909378596,2.362221952,0.109693321,0.842046464,0.79705008,1.143535227,1.75669414,0.860727653,0.318671495,1,0,1,0,0,1,1,1,1,0,1,0,0,1
1.92846913,25.22344832,3.614345931,4.846616902,4.753945482,0,4.807386933,0.46062524,2.853073267,0.130788191,0.336818586,0.745293581,0.693051653,0.472956115,0.793782169,0.203595677,0,1,0,1,0,1,1,1,1,1,1,0,0,0
2.298579367,23.42177344,3.484266643,4.266679836,4.375588398,0.427339559,5.004410987,0.46062524,2.178152709,0.050627687,0.357869747,0.79705008,1.108882645,1.067529516,0.425582006,0.41604334,0,0,0,1,0,0,0,1,1,0,0,0,0,0
3.272553676,23.72205259,3.186942556,3.396774239,3.881498558,0.349641458,4.176909958,1.324297564,2.178152709,0.088598452,0.799944141,0.78669878,1.143535227,1.702642013,1.052000465,0.557675116,1,0,1,0,1,1,0,1,1,0,0,0,0,1
2.746607549,24.02233174,3.270564956,3.893863152,4.206440525,0,4.846791744,0.57578155,2.975786096,0.080160504,1.368325504,0.496862387,0.693051653,1.432381376,1.052000465,0.486859228,0,0,0,1,0,1,0,1,1,0,0,0,0,1
3.934856205,23.42177344,3.725842464,3.148229782,3.83698596,0.815830068,4.649767689,3.281954833,1.656623187,0.101255373,0.610483686,0.683185783,1.455408471,1.783720204,1.161982331,0.539971144,1,0,0,0,0,0,0,1,1,0,0,0,0,1
4.324445928,25.52372747,3.920961396,4.929465054,6.227312481,0,4.886196555,0.172734465,1.533910359,0.088598452,1.05255808,0.952319576,0.727704236,0.581060369,0.526000232,0.292115537,1,1,0,0,0,0,1,0,1,0,1,0,0,0
3.837458774,24.02233174,3.725842464,3.893863152,4.704981624,0,5.319649475,1.381875719,2.423578366,0.215167669,1.263069696,1.035129974,1.524713636,2.108032968,1.348473323,0.539971144,0,0,0,0,1,1,0,0,1,0,1,0,0,1
4.947789486,23.42177344,3.911670018,3.27250201,4.362234618,0.427339559,4.570958067,0.518203395,1.932727052,0.109693321,0.378920909,0.672834483,1.108882645,0.608086433,0.478182029,0.265559579,1,0,0,1,0,1,1,1,1,0,0,0,0,0
2.454415257,23.42177344,4.218285483,3.521046467,3.676740607,0.699282915,4.728577311,0.57578155,2.454256574,0.101255373,0.989404595,0.921265677,1.594018802,0.689164624,0.540345693,0.185891705,1,0,0,1,1,1,1,0,1,0,1,0,0,0
4.246527984,23.42177344,3.567889043,3.27250201,4.104061549,0.699282915,4.25571958,0.921250479,1.994083466,0.113912295,0.442074393,0.77634748,1.455408471,0.918886166,1.018527723,0.239003621,0,1,0,0,0,0,0,0,1,1,0,0,0,0
1.402523004,24.32261088,3.177651179,6.255035488,5.742125161,0,4.886196555,0.46062524,2.730360438,0.265795355,1.32622318,1.035129974,0.797009401,0.743216752,1.114164128,0.451451284,0,1,0,1,0,1,1,0,1,0,0,0,0,0
4.129651067,24.32261088,3.855921752,4.888040978,6.067067127,0,5.201435042,0.34546893,2.300865538,0.059065634,0.799944141,1.242155969,0.311873244,0.702677656,0.784218528,0.389487382,1,1,1,1,0,0,1,0,1,0,1,0,1,0
4.363404901,22.520936,3.735133842,3.355350163,4.255404383,0.543886712,4.886196555,0.34546893,1.902048845,0.113912295,0.799944141,0.931616976,1.282145558,1.797233236,0.860727653,0.433747312,1,0,0,1,0,1,1,1,1,0,0,0,0,1
2.512853715,24.32261088,3.78159073,4.01813538,4.224245564,0.155396203,4.886196555,0.46062524,2.730360438,0.139226138,0.273665101,0.962670876,0.554441322,1.297251057,1.090255027,0.92060654,1,1,1,1,1,1,1,0,1,0,0,0,0,0
1.947948616,24.62289003,3.372770111,4.515224293,4.442357295,0.427339559,4.492148445,0.34546893,2.239509123,0.046408713,0.231562778,0.621077984,0.970272314,0.540521274,0.215181913,0.177039719,0,1,0,1,1,1,0,0,0,0,0,0,0,1
3.467348537,24.02233174,3.140485668,3.645318695,4.246501863,0,4.295124391,0.863672325,2.208830916,0.07594153,0.863097625,0.714239682,1.143535227,0.432417019,0.731618505,0.247855607,1,1,1,0,0,1,1,1,1,0,0,0,0,1
